,Name,Converge,Loss,Hitratio,NDCG,Compressionratio,Stdtime
0,nc10-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptquantile-cr0.5-bamomentum-r10.4-r20.1-ld32-sd0-sr2.out,43,0.0067809315429174484,0.92285377177058,0.9540650835547121,0.5252648168573202,3.0138710693510014
1,nc10-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptquantile-cr0.5-bamomentum-r10.5-r20.1-ld32-sd0-sr2.out,41,0.007711699246236665,0.9053192095585982,0.9489632467040702,0.5255321744026676,3.053824848255571
2,nc50-miuc1-mauc10-ae50-le10-bs128-panone-ptquantile-cr0.5-banone-r10.1-r20.1-ld32-sd0-sr2.out,49,0.017207193292820316,0.8583443632828441,0.9087534149106566,0.5388930838861732,7.031352838066115
3,nc50-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptquantile-cr0.9-bamomentum-r10.1-r20.1-ld32-sd0-sr2.out,47,0.01696115697915411,0.8677377273623524,0.8992503708260378,0.584797528728616,3.6049620183280338
4,nc10-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptquantile-cr0.5-bamomentum-r10.2-r20.1-ld32-sd0-sr2.out,49,0.008148633644998151,0.8806243810895763,0.9511186779513704,0.5252806219557664,3.010593825512597
5,nc50-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptratio-cr0.9-bamomentum-r10.1-r20.1-ld32-sd0-sr2.out,49,0.01718475665278286,0.8749864494778207,0.9081400620012626,0.5758208888855242,2.200752137299721
6,nc10-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptquantile-cr0.5-basgd-r10.1-r20.1-ld32-sd0-sr2.out,49,0.006593547811240978,0.9184815239467191,0.9524722652748098,0.5253724394494765,2.998331708637545
7,nc10-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptratio-cr0.3-bamomentum-r10.1-r20.1-ld32-sd0-sr2.out,46,0.0070719331175265925,0.8833791173926997,0.9515584688401871,0.5028334220441232,1.8468793359861513
8,nc50-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptratio-cr0.5-bamomentum-r10.1-r20.1-ld32-sd0-sr2.out,49,0.015826001478298057,0.8661080315989197,0.8972424941612878,0.561302194837677,2.1874058695406635
9,nc50-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptquantile-cr0.5-bamomentum-r10.1-r20.1-ld32-sd0-sr2.out,48,0.01802846538980389,0.8783091794178495,0.8972924401069647,0.5399967258154523,3.516931563255696
10,nc10-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptquantile-cr0.5-banone-r10.1-r20.1-ld32-sd0-sr2.out,48,0.007276572675005822,0.9079100953752907,0.9544357102199189,0.5250741159582354,5.279159752212658
11,nc10-miuc1-mauc10-ae50-le10-bs128-panone-ptquantile-cr0.5-badirect-r10.1-r20.1-ld32-sd0-sr2.out,1,0.0725083932793509,0.7949643389999926,0.7940552180784752,0.07299776177734785,99.04451109860327
12,nc50-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptquantile-cr0.5-bamomentum-r10.5-r20.1-ld32-sd0-sr2.out,49,0.01743946071514452,0.8637270827453314,0.8924382978581374,0.5503648819551762,3.824685594711211
13,nc50-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptquantile-cr0.5-bamomentum-r10.1-r20.5-ld32-sd0-sr2.out,49,0.019093825858593882,0.8747296914614381,0.90708866277209,0.5544919416550154,1.9814470608723374
14,nc50-miuc1-mauc10-ae50-le10-bs128-panone-ptquantile-cr0.9-bamomentum-r10.1-r20.1-ld32-sd0-sr2.out,48,0.019597653189375296,0.8726711601113191,0.9007492847607779,0.9077640638493653,3.5439430415808446
15,nc50-miuc1-mauc10-ae50-le10-bs128-panone-ptquantile-cr0.7-bamomentum-r10.1-r20.1-ld32-sd0-sr2.out,47,0.016749348559326346,0.8698364990987855,0.9016609056034658,0.7233276571629694,3.5608531437839575
16,nc10-miuc1-mauc10-ae50-le10-bs128-panone-ptquantile-cr0.1-bamomentum-r10.1-r20.1-ld32-sd0-sr2.out,39,0.007105317268131424,0.886033495272884,0.9491422288364285,0.13830989276781866,2.801961119814386
17,nc50-miuc1-mauc10-ae50-le10-bs128-panone-ptratio-cr0.9-bamomentum-r10.1-r20.1-ld32-sd0-sr2.out,48,0.017338973044875628,0.871325470606525,0.900971189352494,0.9997536515530179,2.1949067304775776
18,nc10-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptquantile-cr0.5-basgd-r10.1-r20.4-ld32-sd0-sr2.out,48,0.009046086653665386,0.8914021588673542,0.9537927539507951,0.5255304480937982,0.9084176394750128
19,nc10-miuc1-mauc10-ae50-le10-bs128-panone-ptratio-cr0.9-bamomentum-r10.1-r20.1-ld32-sd0-sr2.out,49,0.010083991193248456,0.9027513652165604,0.9464563354710629,0.9997902043948877,1.8090992033501936
20,nc10-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptquantile-cr0.5-bamomentum-r10.1-r20.2-ld32-sd0-sr2.out,46,0.008753191309499603,0.9061005715657668,0.9533705053666137,0.5253642502866065,1.6745624915307646
21,nc10-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptquantile-cr0.9-bamomentum-r10.1-r20.1-ld32-sd0-sr2.out,46,0.007496229172555373,0.893033495272884,0.955117089292278,0.559839406128351,2.9348602266554797
22,nc50-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptratio-cr0.3-bamomentum-r10.1-r20.1-ld32-sd0-sr2.out,49,0.016267143983503256,0.8794318736401898,0.9014452335489433,0.5207557721053966,2.207418926784034
23,nc10-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptquantile-cr0.5-bamomentum-r10.1-r20.1-ld32-sd0-sr2.out,46,0.0070171546783775575,0.8893617082785165,0.9548828450741309,0.5151573630233737,2.8140967717731433
24,nc50-miuc1-mauc10-ae50-le10-bs128-panone-ptratio-cr0.7-bamomentum-r10.1-r20.1-ld32-sd0-sr2.out,45,0.01804679896802881,0.8718876634121699,0.8960357953772509,0.9808795966494734,2.1380290348846804
25,nc10-miuc1-mauc10-ae50-le10-bs128-panone-ptratio-cr0.1-bamomentum-r10.1-r20.1-ld32-sd0-sr2.out,45,0.00894549565447929,0.8952557174951062,0.9486639173325043,0.04278532705829998,1.7899927913939822
26,nc50-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptquantile-cr0.1-bamomentum-r10.1-r20.1-ld32-sd0-sr2.out,49,0.017161959912398134,0.8682461164810829,0.8910030226944704,0.517068920675608,3.6159903019398665
27,nc50-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptquantile-cr0.5-basgd-r10.1-r20.3-ld32-sd0-sr2.out,49,0.017833857599157517,0.8734943816634702,0.9028191161719051,0.5530742985554196,2.1394504590441805
28,nc50-miuc1-mauc10-ae50-le10-bs128-panone-ptquantile-cr0.5-basgd-r10.1-r20.1-ld32-sd0-sr2.out,49,0.01698205428992053,0.8715284775087965,0.8970470868008955,0.5388930843764007,3.736655903084294
29,nc50-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptquantile-cr0.5-basgd-r10.1-r20.4-ld32-sd0-sr2.out,48,0.018286894996567535,0.8449519127903471,0.8834218864713774,0.552926960368502,1.8564387036939192
30,nc10-miuc1-mauc10-ae50-le10-bs128-panone-ptquantile-cr0.3-bamomentum-r10.1-r20.1-ld32-sd0-sr2.out,37,0.011078417334790851,0.8923985746379633,0.9495097705894698,0.32979345744301725,2.973331699754385
31,nc50-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptratio-cr0.7-bamomentum-r10.1-r20.1-ld32-sd0-sr2.out,49,0.017249565417787133,0.8754922599615997,0.9054169729470962,0.559079859809977,2.1838698343562144
32,nc50-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptquantile-cr0.7-bamomentum-r10.1-r20.1-ld32-sd0-sr2.out,49,0.01982046060132769,0.8687305611640341,0.9108505822330035,0.5685271173149516,3.7152492652340654
33,nc50-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptquantile-cr0.5-banone-r10.1-r20.1-ld32-sd0-sr2.out,49,0.017006931562474993,0.859224736102576,0.8938627474022564,0.5348125883798129,6.9712083785388135
34,nc10-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptquantile-cr0.5-basgd-r10.1-r20.5-ld32-sd0-sr2.out,48,0.00847792584437226,0.8740565367475384,0.9564459947997687,0.5252030124701919,0.723395317929077
35,nc10-miuc1-mauc10-ae50-le10-bs128-panone-ptquantile-cr0.7-bamomentum-r10.1-r20.1-ld32-sd0-sr2.out,47,0.0071231521634852,0.9166279653189671,0.951594515645448,0.7127562695452302,2.847721549136356
