,Name,Converge,Loss,Hitratio,NDCG,Compressionratio,Stdtime
0,nc10-nomp-nomba.out,46,0.009148024656505873,0.8935450160102112,0.9515548754537514,1.0,0.963818148513442
1,nc50-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptquantile-cr0.9-bamomentum-r10.1-r20.1-ld32-sd0-sr2.out,48,0.016611575472231934,0.8789791582966443,0.9085280356301734,0.5858795749952591,3.420506460672222
2,FedGMF.out,7,0.005929085437062679,0.8867104295440459,0.9571475614553441,1.0,1.060746135389792
3,nc50-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptquantile-cr0.5-bamomentum-r10.1-r20.1-ld32-sd0-sr2.out,48,0.017113011455603632,0.8689210174360081,0.8994425935040337,0.5513584343285419,3.6047143338994094
4,FedGMF-50.out,8,0.03446871943725721,0.838321851708508,0.9035863932510749,0.9999999934566565,1.4051367156202585
5,nc10-nomp-nogba.out,48,0.009106110115819232,0.9233192095585983,0.9555130042171773,0.999998162546173,1.0071033293767793
6,FedNCF-50.out,46,0.018096330332201274,0.8670189855418721,0.8973143895631236,0.9999999859565131,2.1026546277760203
7,FedNCF.out,47,0.005883434229702392,0.8881993938903957,0.9550429048643491,1.0,1.6413502154838744
8,nc50-nomp-nogba.out,48,0.012750828717543858,0.8612912089996343,0.9093418466857528,0.9999999859566253,0.9345306660280093
9,nc10-nomba.out,47,0.007724896790827274,0.8998711808847633,0.9474888130902726,0.5245135043893397,2.76234962258809
10,nc10-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptquantile-cr0.9-bamomentum-r10.1-r20.1-ld32-sd0-sr2.out,48,0.009088596361078078,0.9166279653189671,0.9546202634924226,0.559979828190595,2.6195538982224993
11,nc10-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptquantile-cr0.5-bamomentum-r10.1-r20.1-ld32-sd0-sr2.out,47,0.006196051184147715,0.8881128603522491,0.9564110922051354,0.5249858686545127,2.942415651641946
12,nc10-nogba.out,49,0.007692941090957714,0.9193617082785164,0.9537763472765342,0.526101081818447,1.6461916624330177
13,nc50-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptquantile-cr0.1-bamomentum-r10.1-r20.1-ld32-sd0-sr2.out,49,0.020354293048169814,0.8675687059142534,0.8788600356582711,0.516006382406794,3.2584151456679513
14,nc50-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptquantile-cr0.7-bamomentum-r10.1-r20.1-ld32-sd0-sr2.out,48,0.01709340015572377,0.8733226034521016,0.9038945113642025,0.5683476545636207,3.4738980884499013
15,nc50-nogba.out,48,0.013459206085059815,0.8669550072406063,0.907202720077415,0.5551217104936341,2.459529229242841
16,FedMLP.out,7,0.035660939227605784,0.876443900562746,0.8956941334899966,1.0,1.4805914724684204
17,nc10-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptquantile-cr0.3-bamomentum-r10.1-r20.1-ld32-sd0-sr2.out,48,0.008656996450379716,0.8926878731530683,0.9591517167410227,0.5080915705517056,2.672103793577131
18,FedMLP-50.out,6,0.053054343758906046,0.8389682734517545,0.8490974308209887,1.0,1.9038882408340227
19,nc50-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptquantile-cr0.3-bamomentum-r10.1-r20.1-ld32-sd0-sr2.out,44,0.01909168631038618,0.8647187630854896,0.8900088402549856,0.5336755106186151,3.5384399879031623
20,nc50-nomp-noba.out,47,0.019089863341491663,0.8596320948927619,0.8936861373785279,0.9999999859565131,2.2403505174197518
21,nc10-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptquantile-cr0.7-bamomentum-r10.1-r20.1-ld32-sd0-sr2.out,48,0.008572813395739034,0.9050529525181478,0.9520167145878855,0.5424489291210459,2.8713807566225658
22,nc50-nomba.out,48,0.015252521160783485,0.8758878777281377,0.8956319350433033,0.5502422732438966,3.1734435456969594
23,nc50-nomp-nomba.out,49,0.014867107002653321,0.8619192302837798,0.8939102911629752,0.9999999859565131,1.1777062976692132
24,nc10-miuc1-mauc10-ae50-le10-bs128-paadaptive-ptquantile-cr0.1-bamomentum-r10.1-r20.1-ld32-sd0-sr2.out,44,0.010300716913609785,0.9066842889236778,0.9541574980014162,0.49098222502663724,2.8914083436327314
25,nc10-nomp-noba.out,37,0.008888319180521421,0.9084815239467192,0.9513717452111441,1.0,1.9336806890910756
